host_id,host_since,host_response_time,host_is_superhost,host_listings_count,host_total_listings_count,neighbourhood_cleansed,room_type,bathrooms,accommodates,bedrooms,square_feet,price,number_of_reviews,has_availability,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
1704172,2012-02-05,within an hour,TRUE,3,3,Moss Park,Entire home/apt,1,5,2,NA,160,56,TRUE,98,10,10,10,10,9,10
9777571,2013-11-03,N/A,FALSE,1,1,South Parkdale,Entire home/apt,1,2,0,NA,80,7,TRUE,94,9,10,10,10,9,9
63755125,2016-03-20,within an hour,FALSE,1,1,Church-Yonge Corridor,Entire home/apt,1,2,0,NA,121,335,TRUE,97,10,9,9,10,10,9
17163797,2014-06-23,within an hour,FALSE,1,1,Waterfront Communities-The Island,Entire home/apt,1,4,1,NA,140,446,TRUE,93,9,8,9,9,10,9
63118820,2016-03-15,within an hour,FALSE,1,1,Niagara,Entire home/apt,1,4,1,NA,109,213,TRUE,94,10,9,9,10,10,9
4899872,2013-01-29,N/A,FALSE,1,1,Waterfront Communities-The Island,Entire home/apt,1,2,0,NA,130,15,TRUE,96,10,9,10,10,10,9
64097769,2016-03-22,N/A,FALSE,2,2,Waterfront Communities-The Island,Entire home/apt,1,3,1,NA,160,4,TRUE,100,10,10,10,10,10,10
28621092,2015-03-02,within a day,TRUE,2,2,Forest Hill South,Entire home/apt,1,2,1,NA,98,37,TRUE,99,10,10,10,10,10,10
3297742,2012-08-18,N/A,FALSE,1,1,Dufferin Grove,Entire home/apt,1,2,1,NA,61,14,TRUE,95,9,9,9,10,9,9
62255973,2016-03-09,within an hour,TRUE,2,2,Waterfront Communities-The Island,Entire home/apt,1,5,1,NA,148,72,TRUE,94,10,9,10,10,10,9
64291892,2016-03-24,N/A,FALSE,1,1,Willowdale West,Entire home/apt,1,3,1,NA,87,4,TRUE,100,10,10,10,10,10,10
36960600,2015-06-28,within an hour,TRUE,1,1,South Riverdale,Entire home/apt,1.5,4,2,NA,156,65,TRUE,99,10,10,10,10,10,10
36297332,2015-06-20,N/A,FALSE,1,1,High Park-Swansea,Entire home/apt,2.5,8,4,NA,390,7,TRUE,86,9,9,10,10,9,9
13736018,2014-03-31,within an hour,TRUE,2,2,High Park-Swansea,Entire home/apt,1,2,0,NA,130,21,TRUE,100,10,10,10,10,10,10
49380886,2015-11-18,within an hour,TRUE,4,4,Wexford/Maryvale,Entire home/apt,1,6,3,NA,138,99,TRUE,97,10,10,10,10,10,10
55063889,2016-01-18,within a few hours,TRUE,3,3,Church-Yonge Corridor,Entire home/apt,2.5,12,4,NA,550,135,TRUE,99,10,10,10,10,10,10
26274598,2015-01-18,within an hour,TRUE,3,3,Niagara,Entire home/apt,1,3,1,NA,115,147,TRUE,99,10,10,10,10,10,10
2511000,2012-05-31,within a day,FALSE,24,24,Moss Park,Private room,2,2,1,NA,80,2,TRUE,50,5,8,9,8,5,6
26764271,2015-01-26,within a few hours,TRUE,4,4,Willowdale West,Entire home/apt,1,5,2,NA,62,4,TRUE,100,10,10,10,10,10,10
2409180,2012-05-18,N/A,FALSE,1,1,Trinity-Bellwoods,Entire home/apt,1.5,5,3,NA,251,7,TRUE,95,10,10,10,10,10,10
64577961,2016-03-26,within an hour,TRUE,1,1,Waterfront Communities-The Island,Entire home/apt,1,3,1,NA,159,378,TRUE,98,10,9,10,10,10,9
37233617,2015-07-01,N/A,FALSE,1,1,Little Portugal,Private room,1,2,1,NA,65,163,TRUE,98,10,10,10,10,10,10
1207930,2011-09-25,N/A,FALSE,1,1,Niagara,Entire home/apt,1,2,1,NA,90,6,TRUE,97,10,10,10,10,10,10
64693867,2016-03-27,within an hour,FALSE,2,2,South Parkdale,Entire home/apt,1.5,14,3,NA,175,46,TRUE,93,10,10,10,10,9,9
10328907,2013-11-29,N/A,FALSE,1,1,Kensington-Chinatown,Entire home/apt,1,3,1,NA,93,2,TRUE,90,10,8,9,10,10,10
34373033,2015-05-27,within an hour,FALSE,2,2,Annex,Entire home/apt,1,4,2,NA,115,95,TRUE,92,10,9,9,10,10,9
21409416,2014-09-16,a few days or more,FALSE,1,1,Annex,Entire home/apt,1,2,1,NA,99,19,TRUE,97,10,10,10,10,10,10
52921252,2016-01-01,within an hour,FALSE,7,7,Waterfront Communities-The Island,Private room,1,2,1,NA,101,221,TRUE,94,9,8,9,9,10,8
52921252,2016-01-01,within an hour,FALSE,7,7,Waterfront Communities-The Island,Private room,0.5,2,1,NA,94,215,TRUE,92,10,9,10,10,10,9
52921252,2016-01-01,within an hour,FALSE,7,7,Waterfront Communities-The Island,Private room,0.5,2,1,NA,119,208,TRUE,94,9,9,9,9,10,9
21008846,2014-09-06,N/A,FALSE,1,1,Waterfront Communities-The Island,Private room,1,2,1,NA,85,5,TRUE,88,8,8,10,10,10,9
14614900,2014-04-23,N/A,FALSE,1,1,Dufferin Grove,Entire home/apt,1.5,2,1,NA,74,7,TRUE,100,10,10,10,10,10,10
65043613,2016-03-30,N/A,FALSE,1,1,Oakridge,Private room,1,2,1,NA,76,2,TRUE,100,10,10,10,10,8,10
16053882,2014-05-27,within an hour,TRUE,2,2,Bay Street Corridor,Entire home/apt,1,3,1,NA,101,90,TRUE,95,10,9,10,10,10,9
65267172,2016-03-31,within a day,TRUE,1,1,Kensington-Chinatown,Entire home/apt,2.5,5,3,NA,350,42,TRUE,98,10,10,10,10,10,10
25137938,2014-12-23,within an hour,TRUE,1,1,Yonge-Eglinton,Private room,1,2,1,NA,80,224,TRUE,98,10,9,10,10,10,10
41257294,2015-08-12,within an hour,FALSE,2,2,Trinity-Bellwoods,Entire home/apt,1,4,2,NA,274,12,TRUE,98,10,10,10,10,10,10
55357443,2016-01-20,within an hour,FALSE,84,84,Waterfront Communities-The Island,Entire home/apt,1,3,1,NA,219,25,TRUE,87,9,9,9,9,9,9
33494303,2015-05-16,within a day,FALSE,1,1,Trinity-Bellwoods,Entire home/apt,1,2,1,NA,125,19,TRUE,88,10,9,10,10,10,9
28562042,2015-03-01,N/A,FALSE,1,1,Cabbagetown-South St.James Town,Entire home/apt,1,5,3,NA,118,6,TRUE,100,9,10,10,10,10,10
9958355,2013-11-12,within a day,FALSE,1,1,Dovercourt-Wallace Emerson-Junction,Private room,1,2,1,NA,64,30,TRUE,99,10,10,10,10,10,10
65646014,2016-04-03,within an hour,TRUE,1,1,Clanton Park,Entire home/apt,1,4,1,NA,115,164,TRUE,97,10,10,10,10,10,10
9854754,2016-04-03,N/A,FALSE,1,1,Bay Street Corridor,Entire home/apt,1,3,1,NA,89,5,TRUE,90,10,7,10,10,10,8
65655696,2016-04-03,N/A,FALSE,1,1,Waterfront Communities-The Island,Entire home/apt,1.5,5,2,NA,201,51,TRUE,98,10,10,10,10,10,10
65645181,2016-04-03,within a few hours,FALSE,1,1,Lansing-Westgate,Entire home/apt,1,2,1,NA,135,129,TRUE,93,10,9,10,10,10,9
4423104,2012-12-17,within an hour,FALSE,1,1,Trinity-Bellwoods,Entire home/apt,3,9,6,NA,525,112,TRUE,95,9,9,10,10,10,9
5819896,2013-04-07,within a few hours,FALSE,3,3,Niagara,Entire home/apt,1,4,1,NA,220,122,TRUE,93,9,9,10,10,10,9
8289560,2013-08-20,N/A,FALSE,2,2,Waterfront Communities-The Island,Private room,1,1,1,NA,121,4,TRUE,100,10,10,10,10,10,10
37514178,2015-07-04,within an hour,TRUE,13,13,Waterfront Communities-The Island,Entire home/apt,1,2,1,NA,99,8,TRUE,100,10,9,10,10,10,10
26764271,2015-01-26,within a few hours,TRUE,4,4,Willowdale West,Entire home/apt,1.5,6,3,NA,140,16,TRUE,93,9,10,10,10,10,9
8903918,2013-09-17,within a day,TRUE,1,1,Danforth,Entire home/apt,1,2,1,NA,87,37,TRUE,96,10,10,10,10,10,10
47582177,2015-10-27,within a day,TRUE,1,1,High Park-Swansea,Entire home/apt,1,2,1,NA,76,87,TRUE,97,10,9,10,10,10,10
65918400,2016-04-05,N/A,FALSE,1,1,Waterfront Communities-The Island,Entire home/apt,1,2,1,NA,114,12,TRUE,93,10,9,9,10,10,9
65938554,2016-04-05,N/A,FALSE,1,1,Niagara,Private room,1,1,1,NA,76,12,TRUE,98,9,9,9,10,9,9
66057765,2016-04-06,within a day,FALSE,2,2,Annex,Entire home/apt,1,3,0,NA,80,9,TRUE,71,7,8,10,10,10,8
14192890,2014-04-12,within an hour,FALSE,13,13,Waterfront Communities-The Island,Entire home/apt,1,6,2,NA,249,2,TRUE,90,9,8,9,10,10,9
15912223,2014-05-23,within an hour,FALSE,19,19,Waterfront Communities-The Island,Entire home/apt,4,16,3,NA,938,109,TRUE,95,9,9,9,9,10,9
1476027,2011-12-05,N/A,FALSE,1,1,Annex,Private room,1,2,1,NA,65,41,TRUE,99,10,10,10,10,10,10
21729670,2014-09-24,within an hour,TRUE,1,1,Greenwood-Coxwell,Entire home/apt,1,2,1,NA,72,158,TRUE,98,10,10,10,10,10,10
66236699,2016-04-07,within an hour,TRUE,1,1,Bay Street Corridor,Entire home/apt,1.5,2,1,NA,155,329,TRUE,99,10,10,10,10,10,10
6960460,2013-06-17,N/A,FALSE,1,1,Waterfront Communities-The Island,Entire home/apt,1,2,1,NA,180,1,TRUE,100,10,10,10,10,10,10
17383310,2014-06-28,within a few hours,TRUE,1,1,Willowdale East,Entire home/apt,2,4,2,NA,129,27,TRUE,94,10,9,10,9,10,10
4232814,2012-11-24,within an hour,TRUE,3,3,Waterfront Communities-The Island,Entire home/apt,1,4,1,NA,99,426,TRUE,98,10,10,10,10,10,9
66365163,2016-04-08,N/A,FALSE,1,1,Waterfront Communities-The Island,Entire home/apt,1,4,1,NA,115,2,TRUE,80,8,9,10,10,8,8
38755248,2015-07-17,within a day,TRUE,2,2,Annex,Private room,1,2,1,NA,87,38,TRUE,97,10,10,10,10,10,9
2599250,2012-06-10,N/A,FALSE,1,1,Roncesvalles,Entire home/apt,1,2,1,NA,140,2,TRUE,100,10,10,10,10,10,10
13066292,2014-03-12,within an hour,FALSE,24,24,Little Portugal,Entire home/apt,1,4,1,NA,93,252,TRUE,97,10,10,10,10,10,10
48095714,2015-11-03,within an hour,TRUE,1,1,Palmerston-Little Italy,Entire home/apt,1,4,1,NA,179,292,TRUE,99,10,10,10,10,10,10
66643034,2016-04-10,within an hour,TRUE,1,1,Waterfront Communities-The Island,Entire home/apt,1.5,4,2,NA,251,166,TRUE,98,10,10,10,10,10,10
17834182,2014-07-08,within a few hours,FALSE,2,2,Waterfront Communities-The Island,Entire home/apt,1,7,2,NA,171,37,TRUE,88,9,9,9,9,10,9
66786860,2016-04-11,N/A,FALSE,1,1,Church-Yonge Corridor,Entire home/apt,1,2,1,NA,148,2,TRUE,70,6,8,10,10,10,6
35025029,2015-06-04,within an hour,FALSE,2,2,Little Portugal,Entire home/apt,1,5,2,NA,70,34,TRUE,88,9,9,10,10,9,9
25537948,2015-01-03,within a day,TRUE,1,1,Greenwood-Coxwell,Entire home/apt,1,2,0,NA,76,36,TRUE,99,10,10,10,10,10,10
66822400,2016-04-11,within an hour,FALSE,2,2,Willowdale East,Entire home/apt,1,4,1,NA,130,76,TRUE,95,10,9,10,10,10,9
3251808,2012-08-13,N/A,FALSE,1,1,Dovercourt-Wallace Emerson-Junction,Entire home/apt,1,2,1,NA,175,6,TRUE,87,9,8,9,10,9,9
38542351,2015-07-15,within an hour,FALSE,1,1,South Parkdale,Entire home/apt,1,2,1,NA,73,91,TRUE,84,9,8,10,9,9,9
24593297,2014-12-07,within an hour,FALSE,2,2,Greenwood-Coxwell,Entire home/apt,1,2,0,NA,99,105,TRUE,95,10,10,10,10,10,10
66938766,2016-04-12,N/A,FALSE,1,1,Waterfront Communities-The Island,Entire home/apt,1,2,1,NA,451,11,TRUE,98,10,10,10,10,10,10
21314181,2014-09-14,within an hour,TRUE,1,1,Niagara,Private room,1,1,1,NA,80,28,TRUE,96,9,10,9,10,10,10
2929685,2012-07-13,within an hour,FALSE,4,4,Niagara,Entire home/apt,1,5,2,NA,270,113,TRUE,93,10,9,10,10,10,10
67050878,2016-04-13,within an hour,FALSE,3,3,Oakwood Village,Entire home/apt,1,2,1,NA,72,83,TRUE,96,10,10,10,10,9,10
67092703,2016-04-13,within a few hours,FALSE,4,4,Waterfront Communities-The Island,Entire home/apt,1,3,1,NA,190,43,TRUE,97,10,10,10,10,10,10
19537956,2014-08-05,within an hour,TRUE,1,1,Waterfront Communities-The Island,Entire home/apt,1,5,1,NA,118,106,TRUE,98,10,10,10,10,10,10
17828630,2014-07-08,N/A,TRUE,1,1,Annex,Entire home/apt,1,6,3,NA,129,47,TRUE,98,10,10,10,10,10,10
12847925,2014-03-05,N/A,FALSE,1,1,Waterfront Communities-The Island,Entire home/apt,1,2,1,NA,99,34,TRUE,96,10,10,10,10,10,10
67340276,2016-04-15,within an hour,TRUE,1,1,Waterfront Communities-The Island,Entire home/apt,1,2,1,NA,99,475,TRUE,96,10,9,9,10,10,9
67386890,2016-04-15,N/A,FALSE,1,1,Bay Street Corridor,Entire home/apt,1,4,2,NA,118,28,TRUE,96,9,10,10,10,10,10
2159683,2012-04-17,N/A,FALSE,1,1,Blake-Jones,Entire home/apt,1,6,4,NA,150,1,TRUE,100,10,10,10,10,10,10
32563638,2015-05-04,N/A,TRUE,2,2,Newtonbrook East,Private room,0,2,1,NA,87,6,TRUE,87,8,8,10,8,9,9
11949507,2014-02-04,within a few hours,TRUE,1,1,Moss Park,Entire home/apt,2.5,6,3,NA,349,87,TRUE,99,10,10,10,10,9,10
14749364,2014-04-26,within a few hours,FALSE,2,2,The Beaches,Entire home/apt,1,4,1,NA,150,77,TRUE,95,10,10,10,10,10,9
54784899,2016-01-15,within an hour,FALSE,3,3,Dovercourt-Wallace Emerson-Junction,Entire home/apt,1,3,0,NA,89,38,TRUE,96,10,10,10,10,10,10
3118660,2012-07-31,within a day,FALSE,1,1,High Park-Swansea,Entire home/apt,1,5,3,NA,231,13,TRUE,100,10,10,10,10,10,10
14247994,2015-04-04,within an hour,TRUE,1,1,Trinity-Bellwoods,Entire home/apt,1,2,1,NA,184,55,TRUE,100,10,10,10,10,10,10
67656880,2016-04-17,within an hour,FALSE,1,1,Bay Street Corridor,Private room,1,2,1,NA,95,107,TRUE,99,10,10,10,10,10,10
67841338,2016-04-19,within a few hours,TRUE,1,1,Annex,Entire home/apt,2,4,2,NA,195,98,TRUE,98,10,10,10,10,10,10
16290105,2014-06-02,within an hour,FALSE,16,16,Waterfront Communities-The Island,Entire home/apt,1,3,1,NA,310,2,TRUE,100,10,10,10,10,10,10
2680451,2012-06-19,within an hour,FALSE,1,1,Dovercourt-Wallace Emerson-Junction,Entire home/apt,1,2,1,NA,74,90,TRUE,94,10,9,10,10,9,9
51258214,2015-12-13,a few days or more,FALSE,3,3,Mount Pleasant West,Private room,1,3,1,NA,99,7,TRUE,83,9,7,9,9,9,9
26631575,2015-01-24,N/A,FALSE,3,3,Bay Street Corridor,Entire home/apt,1,2,0,NA,110,8,TRUE,86,9,7,10,10,10,9
4356799,2012-12-08,within an hour,FALSE,21,21,Little Portugal,Entire home/apt,2,4,2,NA,99,25,TRUE,85,8,9,9,9,9,8
2505410,2012-05-30,N/A,FALSE,2,2,Kensington-Chinatown,Private room,1,2,1,NA,68,41,TRUE,98,10,10,10,10,10,10
68063974,2016-04-20,within a few hours,FALSE,1,1,Mount Pleasant West,Entire home/apt,1,2,1,NA,105,39,TRUE,94,10,9,10,10,10,10
56386621,2016-01-27,N/A,FALSE,1,1,Little Portugal,Private room,1,4,1,NA,72,16,TRUE,85,10,9,9,9,9,9
16423325,2014-06-05,within an hour,FALSE,1,1,Mount Olive-Silverstone-Jamestown,Private room,1,2,1,NA,70,12,TRUE,95,9,10,10,10,9,10
25609138,2015-01-04,within an hour,TRUE,1,1,Annex,Entire home/apt,1,2,1,NA,110,124,TRUE,99,10,10,10,10,10,10
48808021,2015-11-11,N/A,FALSE,1,1,Broadview North,Entire home/apt,2,6,3,NA,130,2,TRUE,100,9,8,9,9,9,9
20533209,2014-08-25,within an hour,TRUE,1,1,The Beaches,Entire home/apt,1,4,1,NA,125,36,TRUE,99,10,10,10,10,10,10
7729093,2013-07-25,N/A,FALSE,1,1,Waterfront Communities-The Island,Entire home/apt,2,4,2,NA,380,7,TRUE,94,10,9,10,10,10,9
4717956,2013-01-15,within a few hours,FALSE,2,2,Rockcliffe-Smythe,Entire home/apt,2,6,2,NA,144,51,TRUE,96,10,10,10,10,9,10
64350611,2016-03-24,within an hour,FALSE,3,3,Waterfront Communities-The Island,Entire home/apt,1,2,1,NA,327,373,TRUE,96,10,10,9,10,10,9
31620549,2015-04-20,within an hour,FALSE,1,1,Niagara,Entire home/apt,1,3,1,NA,115,302,TRUE,94,10,9,9,10,10,9
760604,2011-06-29,within an hour,TRUE,1,1,Niagara,Entire home/apt,2,5,2,NA,265,160,TRUE,99,10,10,10,10,10,10
17463231,2014-06-30,N/A,FALSE,1,1,Bayview Village,Entire home/apt,2,2,2,NA,99,5,TRUE,100,10,10,10,10,10,10
262268,2010-10-14,N/A,FALSE,2,2,Trinity-Bellwoods,Entire home/apt,1,5,2,NA,150,2,TRUE,90,9,9,10,10,9,8
27895063,2015-02-17,within a day,FALSE,1,1,Dovercourt-Wallace Emerson-Junction,Entire home/apt,1,3,1,NA,99,19,TRUE,89,9,8,9,10,10,9
8760371,2013-09-10,within an hour,TRUE,2,2,Little Portugal,Entire home/apt,2,5,3,NA,175,24,TRUE,100,10,10,10,10,10,10
68652251,2016-04-24,within a day,FALSE,1,1,Kensington-Chinatown,Private room,1,1,1,NA,65,1,TRUE,80,10,10,10,10,10,10
17871253,2014-07-09,N/A,FALSE,1,1,Kensington-Chinatown,Private room,1,2,1,NA,110,2,TRUE,100,9,8,8,8,9,8
61280014,2016-03-02,within an hour,TRUE,4,4,Wychwood,Private room,1,2,1,NA,80,18,TRUE,99,10,10,10,10,10,10
68823968,2016-04-25,N/A,FALSE,1,1,Casa Loma,Entire home/apt,2,4,2,NA,130,7,TRUE,100,10,10,10,10,10,10
47326457,2015-10-24,within a few hours,FALSE,9,9,Bay Street Corridor,Entire home/apt,1,6,2,NA,150,4,TRUE,100,10,10,10,10,10,10
33277581,2015-05-13,within an hour,FALSE,1,1,Bay Street Corridor,Entire home/apt,1,4,1,NA,209,44,TRUE,95,10,10,10,10,10,9
23924225,2014-11-19,within an hour,FALSE,2,2,Waterfront Communities-The Island,Entire home/apt,1,2,1,NA,99,56,TRUE,94,10,10,10,10,10,9
33842639,2015-05-20,within an hour,TRUE,3,3,Bay Street Corridor,Entire home/apt,1,6,2,NA,199,185,TRUE,95,10,9,10,10,10,9
49431346,2015-11-19,within an hour,FALSE,3,3,Danforth,Entire home/apt,2,6,3,NA,135,5,TRUE,100,10,10,10,10,10,10
13004853,2014-03-10,within an hour,TRUE,1,1,Trinity-Bellwoods,Entire home/apt,1,2,1,NA,133,178,TRUE,99,10,10,10,10,10,10
68583749,2016-04-23,N/A,FALSE,1,1,Waterfront Communities-The Island,Private room,1,2,1,NA,80,6,TRUE,100,10,10,10,10,9,10
13066292,2014-03-12,within an hour,FALSE,24,24,Little Portugal,Private room,1,2,1,NA,80,79,TRUE,99,10,10,10,10,10,10
56999754,2016-02-01,within a few hours,FALSE,1,1,Edenbridge-Humber Valley,Entire home/apt,1,4,2,NA,184,41,TRUE,90,10,9,10,10,10,9
69304724,2016-04-28,within an hour,TRUE,6,6,Yonge-Eglinton,Entire home/apt,2.5,5,2,NA,199,56,TRUE,99,10,10,10,10,10,10
69358188,2016-04-28,within an hour,TRUE,8,8,South Riverdale,Private room,1,2,1,NA,70,148,TRUE,95,9,9,10,10,10,9
42298818,2015-08-23,within an hour,TRUE,3,3,High Park North,Entire home/apt,2,6,2,NA,160,172,TRUE,98,10,10,10,10,10,10
21091701,2014-09-08,N/A,FALSE,1,1,Dufferin Grove,Entire home/apt,1,1,0,NA,80,1,TRUE,100,10,10,10,10,10,10
30066525,2015-03-26,N/A,FALSE,2,2,Church-Yonge Corridor,Entire home/apt,1,4,2,NA,155,19,TRUE,97,10,10,10,10,10,10
42298818,2015-08-23,within an hour,TRUE,3,3,High Park North,Entire home/apt,1,5,2,NA,135,195,TRUE,98,10,10,10,10,10,10
20803742,2014-09-01,N/A,FALSE,2,2,Greenwood-Coxwell,Entire home/apt,1,2,1,NA,66,37,TRUE,91,10,9,10,10,10,9
12482119,2014-02-22,within an hour,FALSE,1,1,Waterfront Communities-The Island,Entire home/apt,2,4,2,NA,220,47,TRUE,95,10,9,9,10,10,10
29322840,2015-03-14,within an hour,TRUE,1,1,The Beaches,Entire home/apt,1,2,0,NA,99,77,TRUE,100,10,10,10,10,10,10
69440572,2016-04-28,N/A,FALSE,1,1,Broadview North,Entire home/apt,1,2,1,NA,77,9,TRUE,93,9,9,10,10,9,9
31359875,2015-04-16,N/A,FALSE,1,1,Roncesvalles,Entire home/apt,1.5,6,2,NA,166,2,TRUE,93,10,9,10,10,9,9
809517,2011-07-12,within an hour,FALSE,13,13,Niagara,Entire home/apt,1.5,2,1,NA,90,56,TRUE,98,10,10,10,10,10,10
7156905,2013-06-27,N/A,FALSE,1,1,University,Entire home/apt,2,2,1,NA,121,3,TRUE,100,10,10,10,10,10,10
35499709,2015-06-10,within an hour,TRUE,2,2,Lawrence Park South,Entire home/apt,1,2,1,NA,121,45,TRUE,92,10,10,10,10,10,9
8551924,2013-08-31,N/A,FALSE,2,2,Runnymede-Bloor West Village,Entire home/apt,2.5,10,4,NA,350,3,TRUE,93,10,10,10,10,8,9
13360404,2014-03-20,N/A,FALSE,1,1,Dovercourt-Wallace Emerson-Junction,Entire home/apt,2,5,3,NA,251,7,TRUE,97,10,10,10,10,10,10
13486557,2014-03-24,N/A,FALSE,1,1,Niagara,Entire home/apt,1,2,1,NA,150,4,TRUE,80,8,7,9,9,9,8
17225208,2014-06-25,within an hour,FALSE,2,2,The Beaches,Entire home/apt,1,4,2,NA,253,8,TRUE,94,9,9,10,10,10,9
2242693,2012-04-28,within an hour,TRUE,1,1,Bay Street Corridor,Entire home/apt,1.5,5,1,NA,190,96,TRUE,99,10,10,10,10,10,10
1200367,2011-09-23,within a few hours,TRUE,4,4,High Park North,Entire home/apt,1,2,1,NA,115,18,TRUE,93,10,10,10,10,9,9
70081999,2016-05-03,within an hour,TRUE,2,2,Niagara,Entire home/apt,1,2,0,NA,99,495,TRUE,94,9,9,10,10,10,9
14192890,2014-04-12,within an hour,FALSE,13,13,Waterfront Communities-The Island,Entire home/apt,1,6,2,NA,199,17,TRUE,80,9,8,9,9,10,8
1684087,2012-02-01,within an hour,TRUE,21,21,Waterfront Communities-The Island,Entire home/apt,2,4,2,NA,220,29,TRUE,99,10,10,10,10,10,10
22326836,2014-10-09,N/A,FALSE,1,1,High Park North,Entire home/apt,2,4,3,NA,150,2,TRUE,100,10,8,10,10,9,10
53854449,2016-01-08,within an hour,FALSE,2,2,Long Branch,Entire home/apt,1,3,1,NA,99,34,TRUE,99,10,10,10,10,10,10
27816364,2015-02-16,N/A,FALSE,1,1,Islington-City Centre West,Entire home/apt,1,5,1,NA,84,10,TRUE,100,10,10,10,10,10,10
70221397,2016-05-03,within a few hours,FALSE,3,3,Briar Hill-Belgravia,Private room,1,2,1,NA,69,2,TRUE,100,10,10,10,10,8,8
1919294,2012-03-13,within a few hours,FALSE,73,73,Waterfront Communities-The Island,Entire home/apt,1,2,0,NA,159,3,TRUE,87,9,9,9,9,10,9
9014321,2013-09-23,N/A,FALSE,1,1,Waterfront Communities-The Island,Entire home/apt,1,4,2,NA,199,13,TRUE,98,10,10,10,10,10,10
23518355,2014-11-09,within an hour,TRUE,26,26,Waterfront Communities-The Island,Entire home/apt,2,6,3,NA,199,5,TRUE,96,10,10,10,10,10,9
42720861,2015-08-27,within an hour,TRUE,1,1,Waterfront Communities-The Island,Entire home/apt,2,4,2,NA,359,105,TRUE,97,10,9,9,10,10,10
38357448,2015-07-13,within an hour,FALSE,24,24,Church-Yonge Corridor,Entire home/apt,1,4,1,NA,110,12,TRUE,89,9,8,10,9,10,9
70659143,2016-05-06,N/A,FALSE,3,3,Annex,Entire home/apt,1,4,0,NA,95,259,TRUE,91,9,9,10,10,10,9
21526358,2014-09-19,N/A,FALSE,2,2,Annex,Private room,1,2,1,NA,78,6,TRUE,96,10,9,10,10,10,10
14761152,2014-04-26,within an hour,FALSE,11,11,Palmerston-Little Italy,Entire home/apt,1,4,1,NA,76,32,TRUE,97,10,10,10,10,10,9
70708148,2016-05-06,N/A,FALSE,1,1,Bay Street Corridor,Private room,1,1,1,NA,76,1,TRUE,80,10,10,10,10,8,10
69358188,2016-04-28,within an hour,TRUE,8,8,South Riverdale,Private room,1,1,1,NA,72,5,TRUE,92,10,10,10,10,10,10
23518355,2014-11-09,within an hour,TRUE,26,26,Waterfront Communities-The Island,Entire home/apt,1,2,1,NA,144,9,TRUE,98,10,10,10,10,10,9
49579900,2015-11-21,within a few hours,FALSE,1,1,Waterfront Communities-The Island,Entire home/apt,1,2,1,NA,130,9,TRUE,100,10,10,10,10,10,10
22964552,2014-10-25,within an hour,TRUE,3,3,Rexdale-Kipling,Entire home/apt,1,3,1,NA,85,67,TRUE,99,10,10,10,10,10,10
18422075,2014-07-19,within an hour,TRUE,5,5,Niagara,Entire home/apt,1,5,0,NA,186,135,TRUE,97,10,10,10,10,10,10
21529743,2014-09-19,N/A,FALSE,1,1,Rosedale-Moore Park,Entire home/apt,1,3,1,NA,72,6,TRUE,83,8,8,8,9,10,8
10684759,2013-12-17,within an hour,TRUE,2,2,Niagara,Entire home/apt,1,3,1,NA,251,82,TRUE,99,10,10,10,10,10,10
9351157,2013-10-10,N/A,FALSE,1,1,Banbury-Don Mills,Entire home/apt,2,4,2,NA,115,4,TRUE,100,10,10,10,10,10,10
51741450,2015-12-19,within an hour,FALSE,3,3,Moss Park,Entire home/apt,1.5,4,2,NA,175,390,TRUE,94,10,9,10,10,10,9
16758992,2014-06-13,within an hour,FALSE,3,3,Waterfront Communities-The Island,Private room,1,2,1,NA,129,64,TRUE,93,9,9,10,10,10,10
71105896,2016-05-09,within a few hours,FALSE,1,1,North St.James Town,Entire home/apt,1,4,1,NA,231,85,TRUE,89,9,9,10,10,9,9
1728754,2012-02-09,N/A,FALSE,1,1,Waterfront Communities-The Island,Entire home/apt,1,2,1,NA,109,1,TRUE,100,10,10,10,10,10,10
7423077,2013-07-11,within a few hours,FALSE,2,2,University,Entire home/apt,2,7,4,NA,269,23,TRUE,99,10,10,10,10,10,9
785826,2011-07-06,within a few hours,FALSE,28,28,Waterfront Communities-The Island,Entire home/apt,2,6,3,NA,375,39,TRUE,91,10,9,9,10,10,9
71151644,2016-05-09,N/A,FALSE,1,1,Niagara,Entire home/apt,1,2,1,NA,220,12,TRUE,88,10,9,9,9,10,9
34899283,2015-06-03,within an hour,FALSE,1,1,Trinity-Bellwoods,Private room,1,3,2,NA,99,43,TRUE,88,9,9,10,9,10,9
1294288,2011-10-15,N/A,FALSE,1,1,Trinity-Bellwoods,Entire home/apt,1,2,1,NA,130,9,TRUE,86,10,8,8,10,10,10
71203654,2016-05-09,within an hour,TRUE,1,1,North Riverdale,Entire home/apt,1,4,2,NA,98,178,TRUE,98,10,10,10,10,10,10
1099529,2011-09-02,N/A,FALSE,1,1,Waterfront Communities-The Island,Entire home/apt,1,2,1,NA,121,6,TRUE,100,10,10,10,10,10,10
37331907,2015-07-02,within a day,FALSE,3,3,Waterfront Communities-The Island,Entire home/apt,1,7,2,NA,289,12,TRUE,86,9,9,8,8,10,9
68396879,2016-04-22,N/A,FALSE,1,1,Waterfront Communities-The Island,Entire home/apt,1,2,1,NA,129,5,TRUE,100,10,10,10,10,10,10
